file,generation time,test time,blocktest count,actual test count,USEABLE,total_time
sranka-jdbcimage-4b16de3a349a30e5d69633a0fea6e08d486392b9-MultiTableConcurrentImport,2205,1786,21,20,TRUE,3.991
StarlangSoftware-TurkishMorphologicalAnalysis-26450b47db92b64580a2bfa4a0d7d0bce38edd49-FsmMorphologicalAnalyzer,2461,2080,81,80,TRUE,4.541
StarlangSoftware-TurkishMorphologicalAnalysis-26450b47db92b64580a2bfa4a0d7d0bce38edd49-FsmParse,2320,1404,81,80,TRUE,3.724
StaticBeagle-ETK4J-393c622d01b9abfcead5c9c0973b4557173502e2-Bessel,1536,1470,21,20,TRUE,3.006
StaticBeagle-ETK4J-393c622d01b9abfcead5c9c0973b4557173502e2-EigenvalueDecomposition,2087,1478,21,20,TRUE,3.565
stupid1t-poi-excel-7f1834f1e0fa91bed24591ee43e89d95ec39de98-PoiResult,2119,1774,51,50,TRUE,3.893
sylvainlaurent-swagger-validator-maven-plugin-980ad67cf33eb53ba27d44738bb8fe3aac3dba01-MimeTypeValidator,2084,2051,21,20,TRUE,4.135
Thare-Lam-fast-elasticsearch-query-builder-bc6e2adf8333363929e68f3c8dc459c320101aef-AggregationHelper,2067,1420,41,40,TRUE,3.487
TheHolyWaffle-TeamSpeak-3-Java-API-decd7c8bda74246ac9c0f704599cb4c272ba6181-CommandFuture,1975,1901,11,10,TRUE,3.876
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-DateTimeFormatterBuilder,2294,2334,21,20,TRUE,4.628
tommyettinger-RegExodus-48a8167a5dc1e381fc741fabd425965a22aa1503-Term,1999,1694,331,330,TRUE,3.693
tud-fop-j-Algo-f59fbbd9ccc3f41d6866fda44324622e2b47eef2-C00Parser,2663,4808,81,80,TRUE,7.471
unitsofmeasurement-unit-ri-d412fc0b790d7c050dcfb2cba24a4316ece24b5c-DecimalFormat,2303,3909,101,100,TRUE,6.212
vangj-jbayes-4f3a542a4cab356b2b4a3d5d735ae0346429ef2d-Table,2007,1885,21,20,TRUE,3.892
vizor-games-infraworld-cornerstone-2f8c792393fd8bbfc09d5bfdd36114230f64aa5c-NestedTypesRemover,2042,1535,21,20,TRUE,3.577
wso2-config-mapper-353b0829d3bf3dae92312dea6ff1dddff9a74fe6-MetaDataParser,2168,3341,31,30,TRUE,5.509
ysc-word-daa57fa34645e39c6e0214d1f4698134963b65be-DictionaryFactory,2129,13230,21,20,TRUE,15.359
ysc-word-daa57fa34645e39c6e0214d1f4698134963b65be-DictionaryTools,2103,2618,61,60,TRUE,4.721
ysc-word-daa57fa34645e39c6e0214d1f4698134963b65be-PureEnglish,2187,3392,51,50,TRUE,5.579
yuch7-cwlexec-08b3e8ac1017f5a43d4d33699d1c9d4cb32a89e1-IOUtil,2054,1463,71,70,TRUE,3.517
